Vehicles,Column1,Month,Year,Units,Vehicles.1,Vehicles_Cleaned,Classification,Category.1,Date
United Auto Three Wheeler,Sale,Oct,2018,1291.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2018-10-01
United Auto Three Wheeler,Sale,Nov,2018,935.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2018-11-01
United Auto Three Wheeler,Sale,Dec,2018,875.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2018-12-01
United Auto Three Wheeler,Sale,Jan,2019,957.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2019-01-01
United Auto Three Wheeler,Sale,Feb,2019,932.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2019-02-01
United Auto Three Wheeler,Sale,Mar,2019,1010.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2019-03-01
United Auto Three Wheeler,Sale,Apr,2019,989.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2019-04-01
United Auto Three Wheeler,Sale,May,2019,939.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2019-05-01
United Auto Three Wheeler,Sale,Jun,2019,562.0,United Auto Three Wheeler,United Auto Three Wheeler,THREE-WHEELER,THREE-WHEELER,2019-06-01
Honda Cars (Civic & City),Prod.,July,2019,2371.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,
Honda Cars (Civic & City),Prod.,Aug,2019,1149.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-08-01
Honda Cars (Civic & City),Prod.,Sept,2019,1031.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,
Honda Cars (Civic & City),Prod.,Oct,2019,857.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-10-01
Honda Cars (Civic & City),Prod.,Nov,2019,477.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-11-01
Honda Cars (Civic & City),Prod.,Dec,2019,373.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-12-01
Honda Cars (Civic & City),Prod.,Jan,2020,1974.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-01-01
Honda Cars (Civic & City),Prod.,Feb,2020,1678.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-02-01
Honda Cars (Civic & City),Prod.,Mar,2020,1278.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-03-01
Honda Cars (Civic & City),Prod.,Apr,2020,0.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-04-01
Honda Cars (Civic & City),Prod.,May,2020,71.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-05-01
Honda Cars (Civic & City),Prod.,Jun,2020,2012.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-06-01
Honda Cars (Civic & City),Sale,July,2019,1452.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,
Honda Cars (Civic & City),Sale,Aug,2019,1106.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-08-01
Honda Cars (Civic & City),Sale,Sept,2019,1368.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,
Honda Cars (Civic & City),Sale,Oct,2019,1032.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-10-01
Honda Cars (Civic & City),Sale,Nov,2019,1074.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-11-01
Honda Cars (Civic & City),Sale,Dec,2019,884.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2019-12-01
Honda Cars (Civic & City),Sale,Jan,2020,1878.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-01-01
Honda Cars (Civic & City),Sale,Feb,2020,1868.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-02-01
Honda Cars (Civic & City),Sale,Mar,2020,1327.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-03-01
Honda Cars (Civic & City),Sale,Apr,2020,0.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-04-01
Honda Cars (Civic & City),Sale,May,2020,263.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-05-01
Honda Cars (Civic & City),Sale,Jun,2020,1839.0,Honda Cars (Civic & City),Honda Cars (Civic & City),1300cc and Above,CARS,2020-06-01
Suzuki Swift,Prod.,July,2019,384.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,
Suzuki Swift,Prod.,Aug,2019,89.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-08-01
Suzuki Swift,Prod.,Sept,2019,73.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,
Suzuki Swift,Prod.,Oct,2019,108.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-10-01
Suzuki Swift,Prod.,Nov,2019,105.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-11-01
Suzuki Swift,Prod.,Dec,2019,152.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-12-01
Suzuki Swift,Prod.,Jan,2020,86.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-01-01
Suzuki Swift,Prod.,Feb,2020,97.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-02-01
Suzuki Swift,Prod.,Mar,2020,198.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-03-01
Suzuki Swift,Prod.,Apr,2020,0.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-04-01
Suzuki Swift,Prod.,May,2020,0.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-05-01
Suzuki Swift,Prod.,Jun,2020,19.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-06-01
Suzuki Swift,Sale,July,2019,174.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,
Suzuki Swift,Sale,Aug,2019,164.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-08-01
Suzuki Swift,Sale,Sept,2019,186.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,
Suzuki Swift,Sale,Oct,2019,151.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-10-01
Suzuki Swift,Sale,Nov,2019,184.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-11-01
Suzuki Swift,Sale,Dec,2019,277.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2019-12-01
Suzuki Swift,Sale,Jan,2020,144.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-01-01
Suzuki Swift,Sale,Feb,2020,186.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-02-01
Suzuki Swift,Sale,Mar,2020,82.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-03-01
Suzuki Swift,Sale,Apr,2020,0.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-04-01
Suzuki Swift,Sale,May,2020,78.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-05-01
Suzuki Swift,Sale,Jun,2020,202.0,Suzuki Swift,Suzuki Swift,1300cc and Above,CARS,2020-06-01
Toyota Corolla,Prod,July,2019,2827.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Corolla,Prod,Aug,2019,2481.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-08-01
Toyota Corolla,Prod,Sept,2019,1376.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Corolla,Prod,Oct,2019,1600.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-10-01
Toyota Corolla,Prod,Nov,2019,1806.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-11-01
Toyota Corolla,Prod,Dec,2019,1715.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-12-01
Toyota Corolla,Prod,Jan,2020,3451.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-01-01
Toyota Corolla,Prod,Feb,2020,3764.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-02-01
Toyota Corolla,Prod,Mar,2020,2220.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-03-01
Toyota Corolla,Prod,Apr,2020,0.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-04-01
Toyota Corolla,Prod,May,2020,196.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-05-01
Toyota Corolla,Prod,Jun,2020,744.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-06-01
Toyota Corolla,Sale,July,2019,1981.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Corolla,Sale,Aug,2019,1727.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-08-01
Toyota Corolla,Sale,Sept,2019,1795.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Corolla,Sale,Oct,2019,1982.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-10-01
Toyota Corolla,Sale,Nov,2019,2172.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-11-01
Toyota Corolla,Sale,Dec,2019,2085.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-12-01
Toyota Corolla,Sale,Jan,2020,3445.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-01-01
Toyota Corolla,Sale,Feb,2020,3715.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-02-01
Toyota Corolla,Sale,Mar,2020,2089.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-03-01
Toyota Corolla,Sale,Apr,2020,0.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-04-01
Toyota Corolla,Sale,May,2020,294.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-05-01
Toyota Corolla,Sale,Jun,2020,855.0,Toyota Corolla,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-06-01
Toyota Yaris,Prod,July,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Yaris,Prod,Aug,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-08-01
Toyota Yaris,Prod,Sept,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Yaris,Prod,Oct,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-10-01
Toyota Yaris,Prod,Nov,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-11-01
Toyota Yaris,Prod,Dec,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-12-01
Toyota Yaris,Prod,Jan,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-01-01
Toyota Yaris,Prod,Feb,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-02-01
Toyota Yaris,Prod,Mar,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-03-01
Toyota Yaris,Prod,Apr,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-04-01
Toyota Yaris,Prod,May,2020,389.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-05-01
Toyota Yaris,Prod,Jun,2020,1033.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-06-01
Toyota Yaris,Sale,July,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Yaris,Sale,Aug,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-08-01
Toyota Yaris,Sale,Sept,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,
Toyota Yaris,Sale,Oct,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-10-01
Toyota Yaris,Sale,Nov,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-11-01
Toyota Yaris,Sale,Dec,2019,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2019-12-01
Toyota Yaris,Sale,Jan,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-01-01
Toyota Yaris,Sale,Feb,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-02-01
Toyota Yaris,Sale,Mar,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-03-01
Toyota Yaris,Sale,Apr,2020,0.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-04-01
Toyota Yaris,Sale,May,2020,167.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-05-01
Toyota Yaris,Sale,Jun,2020,1160.0,Toyota Yaris,"Toyota(Corolla, Yaris & Corolla Cross)",1300cc and Above,CARS,2020-06-01
Suzuki Cultus,Prod.,July,2019,2293.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Prod.,Aug,2019,1007.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-08-01
Suzuki Cultus,Prod.,Sept,2019,702.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Prod.,Oct,2019,1192.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-10-01
Suzuki Cultus,Prod.,Nov,2019,729.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-11-01
Suzuki Cultus,Prod.,Dec,2019,803.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-12-01
Suzuki Cultus,Prod.,Jan,2020,1389.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-01-01
Suzuki Cultus,Prod.,Feb,2020,1107.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-02-01
Suzuki Cultus,Prod.,Mar,2020,1090.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-03-01
Suzuki Cultus,Prod.,Apr,2020,0.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-04-01
Suzuki Cultus,Prod.,May,2020,0.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-05-01
Suzuki Cultus,Prod.,Jun,2020,602.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-06-01
Suzuki Cultus,Sale,July,2019,1208.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Sale,Aug,2019,1289.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-08-01
Suzuki Cultus,Sale,Sept,2019,1101.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,
Suzuki Cultus,Sale,Oct,2019,1179.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-10-01
Suzuki Cultus,Sale,Nov,2019,914.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-11-01
Suzuki Cultus,Sale,Dec,2019,918.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2019-12-01
Suzuki Cultus,Sale,Jan,2020,1701.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-01-01
Suzuki Cultus,Sale,Feb,2020,1535.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-02-01
Suzuki Cultus,Sale,Mar,2020,710.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-03-01
Suzuki Cultus,Sale,Apr,2020,0.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-04-01
Suzuki Cultus,Sale,May,2020,922.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-05-01
Suzuki Cultus,Sale,Jun,2020,830.0,Suzuki Cultus,Suzuki Cultus,1000cc,CARS,2020-06-01
Suzuki Wagonr,Prod.,July,2019,2767.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Prod.,Aug,2019,1526.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-08-01
Suzuki Wagonr,Prod.,Sept,2019,1229.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Prod.,Oct,2019,543.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-10-01
Suzuki Wagonr,Prod.,Nov,2019,291.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-11-01
Suzuki Wagonr,Prod.,Dec,2019,388.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-12-01
Suzuki Wagonr,Prod.,Jan,2020,145.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-01-01
Suzuki Wagonr,Prod.,Feb,2020,52.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-02-01
Suzuki Wagonr,Prod.,Mar,2020,50.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-03-01
Suzuki Wagonr,Prod.,Apr,2020,0.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-04-01
Suzuki Wagonr,Prod.,May,2020,0.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-05-01
Suzuki Wagonr,Prod.,Jun,2020,0.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-06-01
Suzuki Wagonr,Sale,July,2019,843.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Sale,Aug,2019,645.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-08-01
Suzuki Wagonr,Sale,Sept,2019,680.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,
Suzuki Wagonr,Sale,Oct,2019,530.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-10-01
Suzuki Wagonr,Sale,Nov,2019,641.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-11-01
Suzuki Wagonr,Sale,Dec,2019,1207.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2019-12-01
Suzuki Wagonr,Sale,Jan,2020,567.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-01-01
Suzuki Wagonr,Sale,Feb,2020,699.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-02-01
Suzuki Wagonr,Sale,Mar,2020,310.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-03-01
Suzuki Wagonr,Sale,Apr,2020,0.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-04-01
Suzuki Wagonr,Sale,May,2020,386.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-05-01
Suzuki Wagonr,Sale,Jun,2020,476.0,Suzuki Wagonr,Suzuki Wagonr,1000cc,CARS,2020-06-01
Suzuki Mehran,Prod.,July,2019,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,
Suzuki Mehran,Prod.,Aug,2019,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-08-01
Suzuki Mehran,Prod.,Sept,2019,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,
Suzuki Mehran,Prod.,Oct,2019,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-10-01
Suzuki Mehran,Prod.,Nov,2019,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-11-01
Suzuki Mehran,Prod.,Dec,2019,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-12-01
Suzuki Mehran,Prod.,Jan,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-01-01
Suzuki Mehran,Prod.,Feb,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-02-01
Suzuki Mehran,Prod.,Mar,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-03-01
Suzuki Mehran,Prod.,Apr,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-04-01
Suzuki Mehran,Prod.,May,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-05-01
Suzuki Mehran,Prod.,Jun,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-06-01
Suzuki Mehran,Sale,July,2019,394.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,
Suzuki Mehran,Sale,Aug,2019,389.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-08-01
Suzuki Mehran,Sale,Sept,2019,466.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,
Suzuki Mehran,Sale,Oct,2019,245.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-10-01
Suzuki Mehran,Sale,Nov,2019,128.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-11-01
Suzuki Mehran,Sale,Dec,2019,75.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2019-12-01
Suzuki Mehran,Sale,Jan,2020,2.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-01-01
Suzuki Mehran,Sale,Feb,2020,3.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-02-01
Suzuki Mehran,Sale,Mar,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-03-01
Suzuki Mehran,Sale,Apr,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-04-01
Suzuki Mehran,Sale,May,2020,0.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-05-01
Suzuki Mehran,Sale,Jun,2020,1.0,Suzuki Mehran,Suzuki Mehran,800 cc & Below 1000cc,CARS,2020-06-01
Suzuki Bolan,Prod.,July,2019,1367.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Prod.,Aug,2019,965.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-08-01
Suzuki Bolan,Prod.,Sept,2019,744.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Prod.,Oct,2019,302.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-10-01
Suzuki Bolan,Prod.,Nov,2019,123.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-11-01
Suzuki Bolan,Prod.,Dec,2019,210.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-12-01
Suzuki Bolan,Prod.,Jan,2020,252.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-01-01
Suzuki Bolan,Prod.,Feb,2020,94.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-02-01
Suzuki Bolan,Prod.,Mar,2020,94.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-03-01
Suzuki Bolan,Prod.,Apr,2020,0.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-04-01
Suzuki Bolan,Prod.,May,2020,0.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-05-01
Suzuki Bolan,Prod.,Jun,2020,299.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-06-01
Suzuki Bolan,Sale,July,2019,332.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Sale,Aug,2019,371.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-08-01
Suzuki Bolan,Sale,Sept,2019,403.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,
Suzuki Bolan,Sale,Oct,2019,399.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-10-01
Suzuki Bolan,Sale,Nov,2019,444.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-11-01
Suzuki Bolan,Sale,Dec,2019,841.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2019-12-01
Suzuki Bolan,Sale,Jan,2020,564.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-01-01
Suzuki Bolan,Sale,Feb,2020,719.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-02-01
Suzuki Bolan,Sale,Mar,2020,394.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-03-01
Suzuki Bolan,Sale,Apr,2020,0.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-04-01
Suzuki Bolan,Sale,May,2020,386.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-05-01
Suzuki Bolan,Sale,Jun,2020,306.0,Suzuki Bolan,Suzuki Bolan,800 cc & Below 1000cc,CARS,2020-06-01
Suzuki Alto,Prod.,July,2019,4463.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,
Suzuki Alto,Prod.,Aug,2019,3419.0,Suzuki Alto,Suzuki Alto,1000CC,CARS,2019-08-01
